batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
1,0.502217,0.188095,19.859718,2.865837,-0.000000
2,0.591547,0.105246,22.929657,2.796431,0.000000
3,0.606429,0.262844,25.479909,2.730857,-0.000000
4,0.670835,0.338952,27.642660,2.649246,-0.000000
5,0.689465,0.296217,27.895686,2.576823,-0.000000
6,0.726298,0.068038,29.631392,2.531844,0.000000
7,0.653509,0.103960,23.566213,2.491413,-0.000000
8,0.705946,0.135394,25.617466,2.443656,0.000000
9,0.737078,0.055725,26.574491,2.391866,-0.000000
10,0.733394,0.073792,25.268712,2.344616,-0.000000
11,0.746408,0.192945,25.502036,2.299885,-0.000000
12,0.717958,0.043091,23.891328,2.264744,0.000000
13,0.736304,0.081836,25.870099,2.234959,0.000000
14,0.674171,0.056223,25.872470,2.204057,0.000000
15,0.724986,1.109257,26.317863,2.168727,-0.000000
16,0.758220,0.033290,27.999128,2.138681,-0.000000
17,0.770728,0.246250,31.421786,2.099071,-0.000000
18,0.724313,0.019987,32.090524,2.087309,0.000000
19,0.728629,0.133459,30.190931,2.085038,-0.000000
20,0.683447,0.004336,32.225447,2.078964,0.000000
21,0.675176,1.264961,36.587260,2.075170,0.000000
22,0.734115,0.009199,33.302620,2.055878,-0.000000
23,0.788595,0.034133,33.967604,2.041041,0.000000
24,0.759942,0.108558,37.220766,2.016901,0.000000
25,0.764293,0.022437,37.640720,1.990398,-0.000000
26,0.788414,0.035023,37.975114,1.974803,0.000000
27,0.761954,0.014749,38.021007,1.965678,0.000000
28,0.765376,0.014656,34.944360,1.956063,0.000000
29,0.780612,0.014501,35.113452,1.963969,-0.000000
30,0.782618,1.084486,31.171438,1.972472,-0.000000
31,0.759401,0.021060,27.292681,1.973856,-0.000000
32,0.775503,0.013206,20.595045,1.974453,0.000000
33,0.780291,0.143757,13.712083,1.962930,0.000000
34,0.799309,0.021278,34.173730,1.964986,-0.000000
35,0.802755,0.041642,18.983669,1.969107,-0.000000
36,0.819763,0.022071,33.390775,1.971209,0.000000
37,0.816795,0.007797,26.662586,1.976970,-0.000000
38,0.824562,0.016663,33.368840,1.974887,0.000000
39,0.807255,0.031544,19.968709,1.966215,-0.000000
