batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
1,0.556770,1.205000,24.785316,4.310799,-0.000000
2,0.591153,0.376743,24.786710,4.210673,0.000000
3,0.543497,0.237203,18.322096,4.113966,-0.000000
4,0.632811,0.174137,24.554910,4.024940,0.000000
5,0.655846,0.318675,25.651869,3.915399,0.000000
6,0.628446,0.513499,21.543124,3.810653,-0.000000
7,0.606665,0.556631,16.419727,3.740663,-0.000000
8,0.491734,0.212557,12.393258,3.683251,0.000000
9,0.567285,0.073379,15.500161,3.633413,-0.000000
10,0.601927,0.133572,16.689728,3.577810,-0.000000
11,0.613978,0.079974,18.798376,3.515246,-0.000000
12,0.662085,0.208583,20.810946,3.469761,-0.000000
13,0.667301,0.100058,20.861926,3.438848,-0.000000
14,0.653616,0.152385,22.138788,3.402775,0.000000
15,0.718810,0.030471,23.993495,3.383171,0.000000
16,0.714703,0.169548,25.240830,3.371147,0.000000
17,0.732947,0.076317,27.028688,3.346541,0.000000
18,0.715319,0.171438,30.798217,3.306266,0.000000
19,0.707471,0.071303,26.516738,3.253244,0.000000
20,0.710597,0.144219,32.567624,3.218720,-0.000000
21,0.665603,0.070889,43.600116,3.205992,0.000000
22,0.733704,0.058039,31.078246,3.176537,-0.000000
23,0.735143,0.069302,29.717767,3.141791,-0.000000
24,0.740327,0.260644,30.227951,3.097017,0.000000
25,0.757465,1.306680,27.749477,3.058591,0.000000
26,0.777793,0.106424,29.342654,3.064646,-0.000000
27,0.770488,0.016953,27.445372,3.085139,0.000000
28,0.790817,0.004845,25.694542,3.104407,-0.000000
29,0.691683,0.034833,67.290610,3.119293,-0.000000
30,0.792790,0.124545,32.798851,3.118297,-0.000000
31,0.775897,0.141654,32.830196,3.091752,-0.000000
32,0.788871,0.144645,30.701797,3.066295,-0.000000
33,0.791658,0.043350,31.075812,3.064858,0.000000
34,0.796916,0.016431,33.446223,3.066739,0.000000
35,0.750663,0.387452,56.071427,3.059711,0.000000
36,0.808848,0.268494,32.589482,3.039286,-0.000000
37,0.804142,0.017073,36.779762,3.035077,0.000000
38,0.775826,0.403165,38.831143,3.035667,-0.000000
39,0.776258,0.151061,38.404921,3.025633,0.000000
40,0.800113,0.057318,35.014063,3.000385,0.000000
41,0.768612,0.017154,52.190547,2.987410,-0.000000
42,0.769387,0.054147,49.110379,2.978702,0.000000
43,0.571750,0.566875,115.146694,2.947682,0.000000
44,0.611472,0.056263,68.663227,2.906914,0.000000
45,0.579995,0.058488,60.477836,2.885850,-0.000000
46,0.698396,0.122603,41.971638,2.868594,0.000000
47,0.591725,0.099053,47.131406,2.852023,0.000000
48,0.698336,0.043342,36.762324,2.847656,-0.000000
49,0.703887,0.049630,36.694919,2.839261,0.000000
50,0.652260,0.007249,36.845736,2.841456,0.000000
51,0.694397,0.211388,34.892280,2.821549,0.000000
52,0.587714,0.077874,43.540710,2.786802,-0.000000
53,0.620082,0.123060,37.881418,2.773938,0.000000
54,0.575581,0.032984,33.026715,2.769461,-0.000000
55,0.584329,0.016274,26.528970,2.755883,-0.000000
56,0.568582,0.342653,25.352423,2.733759,0.000000
57,0.540757,0.178015,22.057876,2.705329,-0.000000
58,0.540531,0.146571,19.217385,2.694300,-0.000000
59,0.559953,0.035383,14.134596,2.695496,0.000000
60,0.534628,0.245515,11.314145,2.672766,0.000000
61,0.516649,0.014023,9.989248,2.641056,0.000000
62,0.527182,0.031817,7.066951,2.626305,0.000000
63,0.502171,0.061545,7.129501,2.596495,0.000000
64,0.503963,0.082537,4.802910,2.566022,-0.000000
65,0.509454,0.028194,3.028295,2.561765,0.000000
66,0.525330,0.185687,2.567955,2.563921,0.000000
67,0.528440,0.018993,3.139460,2.548275,0.000000
68,0.538692,0.056737,3.603368,2.521452,-0.000000
69,0.556857,0.226509,2.194535,2.503420,-0.000000
70,0.573462,0.011647,2.834217,2.486435,-0.000000
71,0.571592,0.054717,2.114950,2.449660,-0.000000
72,0.575625,0.018716,1.796118,2.411899,0.000000
73,0.599954,0.029760,2.733228,2.413042,-0.000000
74,0.587157,0.398828,2.423187,2.408541,-0.000000
75,0.606268,0.042104,3.015941,2.390619,0.000000
76,0.626386,0.019869,3.221013,2.366745,-0.000000
77,0.634210,0.010154,3.549101,2.370319,-0.000000
78,0.680742,0.260734,4.778919,2.341362,-0.000000
79,0.703865,0.017283,6.558176,2.301448,-0.000000
80,0.775927,0.009458,12.692591,2.292257,0.000000
81,0.776626,0.061105,17.144185,2.288356,-0.000000
82,0.797432,0.050054,23.751421,2.266894,-0.000000
83,0.805327,0.109546,25.587728,2.246367,0.000000
84,0.798301,0.022740,24.894308,2.252577,0.000000
85,0.778559,0.010497,29.770579,2.252881,-0.000000
86,0.791064,0.094694,33.465813,2.268513,-0.000000
87,0.778872,0.008841,28.962093,2.296362,-0.000000
88,0.782743,0.007212,28.100967,2.313055,-0.000000
89,0.782175,0.000876,26.472339,2.327332,0.000000
90,0.770003,0.026820,21.769694,2.326283,0.000000
91,0.733538,0.003917,27.984102,2.328567,-0.000000
92,0.741784,0.011702,21.327858,2.342620,0.000000
93,0.754324,0.011368,20.149018,2.362381,-0.000000
94,0.739503,-0.002792,17.971650,2.385165,-0.000000
95,0.690714,0.097323,17.316184,2.397553,0.000000
96,0.741231,0.013913,17.163354,2.385913,0.000000
97,0.734462,0.003357,17.279571,2.383622,0.000000
98,0.698936,0.003869,16.202806,2.403802,-0.000000
99,0.731461,0.004519,14.290945,2.417914,0.000000
100,0.757308,0.021833,17.237785,2.406330,-0.000000
101,0.749135,0.006008,18.284353,2.394615,-0.000000
102,0.760938,0.105824,15.276255,2.404014,0.000000
103,0.788514,0.058083,22.226087,2.400146,0.000000
104,0.791164,-0.001212,25.436895,2.407147,-0.000000
105,0.776158,-0.001391,25.505387,2.430935,-0.000000
106,0.789794,-0.002781,22.287480,2.452004,-0.000000
107,0.780860,0.043344,18.160088,2.473277,0.000000
108,0.782443,0.030395,20.279554,2.503397,-0.000000
109,0.782550,0.002911,16.385226,2.509506,-0.000000
110,0.787542,0.004089,18.818096,2.505885,0.000000
111,0.784909,0.011815,19.317789,2.494182,-0.000000
112,0.771902,0.013994,16.973593,2.476429,-0.000000
113,0.785995,-0.002739,25.427810,2.470196,0.000000
114,0.770565,0.048879,15.619713,2.483335,0.000000
115,0.755357,0.001595,11.655378,2.475951,0.000000
116,0.757503,0.000814,15.357931,2.485494,-0.000000
117,0.768105,0.003764,15.430974,2.507756,0.000000
118,0.778364,0.016843,15.695925,2.515278,0.000000
119,0.788540,0.019997,18.296114,2.529202,0.000000
120,0.796949,0.037561,18.861993,2.541250,-0.000000
121,0.804957,0.144930,22.550686,2.547232,-0.000000
122,0.808195,0.012554,26.210310,2.553861,0.000000
123,0.797951,0.001815,18.049799,2.561515,0.000000
124,0.785990,-0.003771,12.384927,2.548258,0.000000
125,0.793098,0.009777,11.631269,2.547426,0.000000
126,0.788151,0.014806,12.315429,2.556839,0.000000
127,0.793398,0.008405,8.958076,2.562244,-0.000000
128,0.787418,0.035572,8.862151,2.563818,0.000000
129,0.794221,-0.001147,10.380665,2.569254,-0.000000
130,0.793483,0.012043,17.374096,2.574816,0.000000
131,0.788077,0.021732,15.510541,2.551860,-0.000000
132,0.788782,0.024342,22.210134,2.537726,0.000000
133,0.783538,0.013684,23.657355,2.558050,0.000000
134,0.785550,0.017998,27.350353,2.581092,0.000000
135,0.783541,0.005023,23.517551,2.584147,-0.000000
136,0.783183,0.041526,17.189344,2.587489,-0.000000
137,0.767864,0.022331,21.698070,2.583388,0.000000
138,0.779308,0.045093,14.316533,2.586549,0.000000
139,0.770585,0.013743,15.239123,2.590489,-0.000000
140,0.769087,0.008989,6.136854,2.606759,-0.000000
141,0.771527,1.631312,7.214284,2.596839,-0.000000
142,0.766239,0.011247,9.864688,2.584617,0.000000
143,0.783505,0.013737,6.095067,2.575831,-0.000000
144,0.791905,0.006688,13.327766,2.560248,-0.000000
145,0.796970,0.013825,12.862638,2.564310,0.000000
146,0.801801,-0.002511,15.124244,2.573322,0.000000
147,0.809194,0.058146,17.173653,2.578831,-0.000000
148,0.809871,0.033792,12.838038,2.576700,0.000000
149,0.797227,0.846891,8.406574,2.568813,0.000000
150,0.805324,0.005197,4.708467,2.552446,0.000000
151,0.808053,0.004296,6.511544,2.557784,0.000000
152,0.806304,0.007679,15.003740,2.565546,-0.000000
153,0.815346,0.006171,25.434038,2.573175,0.000000
154,0.817659,-0.001982,15.604227,2.583801,0.000000
155,0.817100,0.002257,27.575639,2.590509,0.000000
156,0.819792,0.118610,59.077671,2.600876,-0.000000
157,0.813667,0.018300,18.178854,2.600628,0.000000
158,0.794195,-0.001488,63.373814,2.580380,-0.000000
159,0.825627,0.130187,32.491777,2.583187,-0.000000
160,0.822052,0.023338,16.746019,2.604336,0.000000
161,0.812041,0.019605,43.430774,2.611028,-0.000000
162,0.826831,0.020309,35.122551,2.608933,-0.000000
163,0.822954,0.017925,25.549806,2.619719,-0.000000
164,0.824389,0.117545,8.619218,2.634162,-0.000000
165,0.829681,0.059192,20.305690,2.643134,0.000000
166,0.830965,0.002505,29.498016,2.664299,-0.000000
167,0.817629,0.013148,38.003231,2.654712,0.000000
168,0.831130,-0.001402,51.589543,2.643918,0.000000
169,0.812380,0.097045,31.050399,2.660264,0.000000
170,0.750975,0.004106,56.356224,2.667722,0.000000
171,0.809200,0.026548,32.147513,2.654724,-0.000000
172,0.816747,0.043015,46.086622,2.635579,0.000000
173,0.828326,0.202184,14.520675,2.620207,0.000000
174,0.811163,0.015598,29.136848,2.589558,0.000000
175,0.822166,0.020730,43.413989,2.577034,-0.000000
176,0.830570,0.006521,25.109249,2.565162,0.000000
177,0.833586,0.135914,20.267120,2.536042,-0.000000
178,0.820150,0.013261,44.568106,2.527741,0.000000
179,0.837345,0.053696,46.996917,2.548486,0.000000
180,0.837392,0.007507,47.434725,2.563107,-0.000000
181,0.835053,0.089259,49.722405,2.567217,0.000000
182,0.840163,0.072186,49.311074,2.567766,-0.000000
183,0.841066,-0.001103,42.916277,2.576081,-0.000000
184,0.838546,0.003875,54.280354,2.586817,-0.000000
185,0.775921,0.012825,84.280497,2.593190,0.000000
186,0.800982,0.309709,59.645055,2.582187,0.000000
187,0.837640,0.061296,52.482313,2.553237,0.000000
188,0.839275,0.007418,45.543151,2.543323,0.000000
189,0.793924,0.044042,52.550789,2.560332,0.000000
190,0.823063,0.022276,32.776035,2.578853,-0.000000
191,0.837326,0.098839,28.015050,2.570137,0.000000
192,0.832853,0.046440,26.745954,2.538508,-0.000000
193,0.826315,0.019784,38.539193,2.526935,-0.000000
194,0.834680,0.022541,36.704923,2.524810,-0.000000
195,0.796172,0.012571,57.443942,2.514051,-0.000000
196,0.732051,0.008949,61.489852,2.515468,0.000000
197,0.836573,0.008282,44.500201,2.522494,0.000000
198,0.839899,0.361191,44.321623,2.528282,-0.000000
199,0.768011,0.051208,55.761791,2.534602,0.000000
200,0.823322,0.072942,43.144346,2.534136,-0.000000
201,0.689367,0.030649,40.822057,2.499412,-0.000000
202,0.693193,0.118728,35.958614,2.484325,-0.000000
203,0.774801,0.016130,41.987477,2.461186,-0.000000
204,0.778586,0.055884,32.512333,2.440111,-0.000000
205,0.837159,0.054642,25.595779,2.422327,0.000000
206,0.820942,0.006578,32.061086,2.410413,-0.000000
207,0.840636,0.174775,42.062457,2.407817,0.000000
208,0.837377,0.305444,28.532270,2.403264,0.000000
209,0.829814,0.026932,34.844967,2.406707,-0.000000
210,0.762901,0.016793,46.952067,2.403899,-0.000000
211,0.830701,0.011364,44.232529,2.410951,0.000000
212,0.798389,0.009436,42.032155,2.417008,0.000000
213,0.780206,0.029203,42.413322,2.417816,-0.000000
214,0.837488,0.070006,43.630755,2.414218,-0.000000
215,0.795466,0.450786,51.868597,2.414008,0.000000
216,0.836939,0.045714,39.694960,2.407628,-0.000000
217,0.836495,0.018370,37.112964,2.416489,0.000000
218,0.801730,0.015731,46.282586,2.424377,0.000000
219,0.838286,0.044867,47.680411,2.417145,-0.000000
220,0.800565,0.007584,56.909329,2.434802,-0.000000
221,0.836957,0.015448,46.484223,2.451027,0.000000
222,0.823012,0.007760,50.983145,2.474318,0.000000
223,0.616394,0.035571,42.706222,2.492526,-0.000000
224,0.691055,0.035559,22.737663,2.473022,0.000000
225,0.721561,0.069184,25.888535,2.445824,-0.000000
226,0.699874,0.016052,22.527318,2.412518,-0.000000
227,0.701186,0.035651,24.127609,2.398868,0.000000
228,0.838145,0.058850,33.185525,2.393884,-0.000000
229,0.792420,0.029002,28.875438,2.366022,0.000000
230,0.840776,0.027975,37.320965,2.355578,0.000000
231,0.765089,0.094777,32.870233,2.351470,0.000000
232,0.815549,0.041189,26.261731,2.331365,0.000000
233,0.725578,0.035990,30.786950,2.313092,0.000000
234,0.784917,0.029040,36.981102,2.313877,0.000000
235,0.833002,0.037734,29.068904,2.310167,-0.000000
