batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
1,0.441083,0.482797,8.991195,2.867864,0.000000
2,0.420611,0.177830,8.218846,2.808610,-0.000000
3,0.427698,0.232230,8.479355,2.750924,-0.000000
4,0.456329,0.181217,10.932570,2.692349,-0.000000
5,0.439860,0.102293,9.139685,2.649229,0.000000
6,0.417619,0.143319,11.878007,2.589217,0.000000
7,0.430758,0.081145,13.985757,2.548128,0.000000
8,0.395680,0.268193,18.140062,2.528002,0.000000
9,0.396398,0.459595,14.334066,2.493286,-0.000000
10,0.407189,3.412872,13.627923,2.468851,0.000000
11,0.399166,0.095317,15.127743,2.442318,0.000000
12,0.397756,0.029895,13.326460,2.412834,0.000000
13,0.398133,0.069428,13.168123,2.380191,-0.000000
14,0.406544,0.076938,12.147905,2.338802,0.000000
15,0.379007,0.038652,11.110988,2.298703,-0.000000
16,0.382479,0.078348,10.991930,2.261475,-0.000000
17,0.386370,0.115120,10.860423,2.226493,0.000000
18,0.387932,0.036107,9.375265,2.202656,0.000000
19,0.380675,1.016536,8.125462,2.178808,0.000000
20,0.381243,0.092512,9.021586,2.141938,0.000000
21,0.378684,0.045309,6.831719,2.109840,0.000000
22,0.391746,0.316696,5.913706,2.070964,0.000000
23,0.434737,0.065246,6.047286,2.042617,-0.000000
24,0.408495,0.045870,7.633513,2.017288,-0.000000
25,0.400925,0.024470,7.655857,2.008686,0.000000
26,0.403311,0.006701,6.569523,2.017011,-0.000000
27,0.417605,0.003830,5.852334,2.014752,0.000000
28,0.417048,0.026320,4.941465,2.007518,0.000000
29,0.423944,0.006127,7.187581,1.998289,0.000000
30,0.442764,0.021571,6.542812,1.986023,0.000000
31,0.488186,0.233231,9.660589,1.968347,0.000000
32,0.438412,0.009485,6.819836,1.961412,0.000000
33,0.448956,0.017640,8.556375,1.959968,0.000000
34,0.466094,0.030644,8.144113,1.943733,0.000000
35,0.498541,0.097607,6.199594,1.923915,-0.000000
36,0.515424,0.048697,9.082555,1.918214,0.000000
37,0.489081,0.079233,9.206778,1.904115,0.000000
38,0.468853,0.034055,6.309946,1.890860,-0.000000
39,0.506982,0.003372,8.334794,1.888426,0.000000
40,0.504214,0.010147,6.040470,1.874274,0.000000
41,0.468775,0.028375,14.086774,1.842865,-0.000000
42,0.474213,0.026616,11.855047,1.817287,0.000000
43,0.487572,0.081813,7.963612,1.792273,-0.000000
44,0.500554,0.010565,6.244598,1.783278,0.000000
45,0.524918,0.016479,3.288229,1.778638,0.000000
46,0.531988,0.039655,5.000775,1.761622,-0.000000
47,0.528094,0.018258,3.817331,1.742730,0.000000
48,0.498851,0.030199,2.673671,1.730691,0.000000
49,0.542842,0.035468,4.212772,1.720787,-0.000000
50,0.554530,0.005277,7.627923,1.697860,0.000000
51,0.510697,0.022402,7.129959,1.688572,0.000000
52,0.529673,0.017407,3.012633,1.669607,0.000000
53,0.508967,0.059951,4.237832,1.639766,-0.000000
54,0.549229,0.007567,8.256895,1.625530,0.000000
55,0.547093,0.106904,4.505570,1.612269,-0.000000
56,0.560418,0.062710,1.509793,1.592703,0.000000
57,0.551237,0.006068,6.941706,1.600324,-0.000000
58,0.527666,0.018190,19.281081,1.620107,0.000000
59,0.557719,0.032210,5.319286,1.611347,-0.000000
60,0.524174,0.001445,11.365033,1.600226,0.000000
61,0.581196,0.001700,4.363561,1.605762,-0.000000
62,0.553006,0.005544,11.153338,1.609212,-0.000000
63,0.581341,0.011540,5.885227,1.613482,0.000000
64,0.570052,0.016042,1.858878,1.612194,0.000000
65,0.571569,0.003791,4.564316,1.598029,0.000000
66,0.600901,0.012506,2.342228,1.579003,0.000000
67,0.585244,0.009351,6.924890,1.565839,0.000000
68,0.547684,0.009846,1.216252,1.558691,0.000000
69,0.582206,0.022409,1.479854,1.549754,0.000000
70,0.602704,0.002077,1.183436,1.530880,0.000000
71,0.585504,-0.000924,7.152388,1.536476,0.000000
72,0.584346,0.006307,18.743079,1.544486,-0.000000
73,0.577670,0.000495,9.829651,1.541070,0.000000
74,0.600889,0.038449,5.437384,1.540351,0.000000
75,0.592158,0.007960,6.283741,1.526111,-0.000000
76,0.595113,-0.000576,3.557123,1.515439,0.000000
77,0.602280,0.022441,0.619916,1.508241,0.000000
78,0.627794,-0.001952,3.545964,1.506453,0.000000
79,0.700395,0.019077,7.167007,1.510149,-0.000000
80,0.678900,0.000053,9.377406,1.492320,0.000000
81,0.648812,0.141987,3.637851,1.470826,0.000000
82,0.647247,0.013177,3.328098,1.449534,-0.000000
83,0.705738,0.005411,8.940193,1.434860,0.000000
84,0.675764,0.009224,3.733086,1.432279,-0.000000
85,0.599292,0.008518,2.214383,1.422349,0.000000
86,0.746611,-0.006552,19.354698,1.424089,-0.000000
87,0.685618,0.001599,10.974678,1.437906,-0.000000
88,0.754103,0.003176,35.329723,1.445470,-0.000000
89,0.678927,-0.002610,30.211116,1.450029,-0.000000
90,0.729370,-0.000753,19.625347,1.446701,0.000000
91,0.746285,0.072485,20.843330,1.463084,-0.000000
92,0.735970,0.032549,19.122477,1.476136,0.000000
93,0.756231,0.002165,21.214180,1.478626,0.000000
94,0.739451,0.004443,7.569494,1.476273,0.000000
95,0.732142,0.001890,17.977335,1.477189,0.000000
96,0.760013,-0.000826,22.349207,1.506670,-0.000000
97,0.778324,-0.004159,28.875238,1.529934,-0.000000
98,0.748112,-0.001911,23.002894,1.532242,-0.000000
99,0.752836,0.016945,22.658164,1.525676,0.000000
100,0.755703,0.039268,18.354405,1.509066,-0.000000
101,0.701992,0.012545,5.202727,1.483969,-0.000000
102,0.748693,-0.000442,25.275079,1.471752,0.000000
103,0.736866,0.004696,8.547654,1.462772,-0.000000
104,0.766338,0.038698,31.421370,1.454931,-0.000000
105,0.773134,-0.007333,38.111103,1.453955,0.000000
106,0.757121,0.001381,46.353276,1.454967,0.000000
107,0.757720,0.000779,25.893872,1.462800,0.000000
108,0.764439,-0.001948,30.952460,1.490871,0.000000
109,0.725092,0.017127,36.774418,1.515817,0.000000
110,0.764179,0.008233,38.822397,1.520784,-0.000000
111,0.765783,0.013912,32.375947,1.524759,-0.000000
112,0.698370,0.000060,33.246333,1.547184,0.000000
113,0.749373,0.023686,28.656871,1.591052,-0.000000
114,0.737805,0.011764,24.819699,1.622775,0.000000
115,0.759436,0.047119,27.434725,1.627379,0.000000
116,0.714448,0.008309,16.054566,1.623979,-0.000000
117,0.756739,0.172885,23.821499,1.622753,0.000000
118,0.699230,0.008469,39.751723,1.625618,-0.000000
119,0.713182,0.068575,34.939027,1.624141,0.000000
120,0.741080,0.009688,25.831400,1.610700,0.000000
121,0.680005,0.009958,15.353513,1.600729,0.000000
122,0.715885,0.022026,14.606870,1.586500,0.000000
123,0.742619,0.014139,14.306323,1.574754,-0.000000
124,0.741543,-0.001388,11.738129,1.555479,-0.000000
125,0.781705,0.012071,38.800428,1.545824,0.000000
