batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
1,0.509419,0.949193,17.437108,4.303048,-0.000000
2,0.507813,1.284771,16.281871,4.210342,-0.000000
3,0.489333,0.528008,13.601753,4.133552,-0.000000
4,0.533764,0.238281,16.039416,4.069932,0.000000
5,0.595392,1.486800,20.199617,4.001974,0.000000
6,0.538703,0.235535,18.617856,3.936629,0.000000
7,0.594569,0.113787,18.486881,3.885165,0.000000
8,0.614774,0.182560,18.346086,3.826603,0.000000
9,0.623410,0.357793,19.841675,3.756845,-0.000000
10,0.635404,0.111979,21.966635,3.705959,0.000000
11,0.644820,0.075899,22.860035,3.660959,0.000000
12,0.740732,0.212366,24.791833,3.604876,-0.000000
13,0.704459,0.128877,29.330520,3.543921,0.000000
14,0.724677,0.423415,27.286729,3.502412,0.000000
15,0.722429,0.095181,29.296435,3.473466,-0.000000
16,0.751793,0.419990,28.945742,3.440410,-0.000000
17,0.746645,0.109301,27.991320,3.397562,-0.000000
18,0.747872,0.104900,29.181724,3.356008,0.000000
19,0.747535,0.082427,32.106513,3.320519,0.000000
20,0.740468,0.027936,32.171072,3.280215,-0.000000
21,0.744755,0.207940,35.244960,3.255510,-0.000000
22,0.759142,0.104770,35.162135,3.216622,0.000000
23,0.791110,0.045322,37.046084,3.196143,-0.000000
24,0.759233,0.027316,38.870242,3.181354,0.000000
25,0.658373,0.031398,58.289642,3.161933,0.000000
26,0.750231,0.065057,35.744277,3.157649,0.000000
27,0.761254,0.023145,36.333916,3.137204,-0.000000
28,0.753348,0.028168,36.915308,3.124241,0.000000
29,0.759336,0.054038,37.351913,3.114888,0.000000
30,0.778710,0.118094,39.922595,3.095081,0.000000
31,0.773499,0.149681,40.198292,3.080031,0.000000
32,0.769615,0.004911,38.985542,3.081601,0.000000
33,0.767764,0.029321,38.986146,3.085657,-0.000000
34,0.755957,0.034775,38.845566,3.090707,-0.000000
35,0.784539,0.032975,41.000596,3.089328,0.000000
36,0.783105,0.008392,36.774966,3.076519,0.000000
37,0.778968,0.039230,34.698277,3.063600,-0.000000
38,0.798031,0.037736,35.951486,3.052731,-0.000000
39,0.800756,0.056589,35.125393,3.040172,0.000000
40,0.789251,0.023456,37.619014,3.028802,-0.000000
41,0.808496,0.018285,36.525346,3.017585,-0.000000
42,0.813282,0.027852,40.885867,3.002460,-0.000000
43,0.813223,0.081454,44.299044,2.990188,0.000000
44,0.815022,0.057051,38.843800,2.971300,0.000000
45,0.814051,0.009378,39.181895,2.965305,-0.000000
46,0.768527,0.034962,57.849671,2.958065,-0.000000
47,0.808342,0.053700,34.086917,2.946844,0.000000
48,0.794080,0.164519,48.089004,2.937791,0.000000
49,0.813034,0.010974,35.929061,2.922766,0.000000
50,0.797541,0.046693,42.032925,2.903640,0.000000
51,0.791364,0.003035,47.133579,2.912964,-0.000000
52,0.766011,0.025775,53.226996,2.929780,-0.000000
53,0.798365,0.309539,40.306936,2.937931,0.000000
54,0.771453,0.036546,57.248039,2.923557,0.000000
55,0.817276,0.052664,42.043291,2.902673,-0.000000
56,0.746955,0.115542,63.668363,2.898863,0.000000
57,0.634459,0.049819,75.519817,2.878869,-0.000000
58,0.613564,0.133059,55.400067,2.851163,0.000000
59,0.688349,0.061678,41.248768,2.821513,0.000000
60,0.712415,0.047590,38.851145,2.788780,0.000000
61,0.642270,0.027624,47.675973,2.760232,0.000000
62,0.525854,0.149877,53.730906,2.741625,0.000000
63,0.545023,0.061095,40.957746,2.721367,-0.000000
64,0.542930,0.124050,31.206180,2.699621,-0.000000
65,0.514397,0.095835,26.805171,2.677218,-0.000000
66,0.528261,0.192559,21.648226,2.670115,-0.000000
67,0.526188,0.023641,19.014901,2.667141,-0.000000
68,0.522744,0.081607,13.622266,2.652217,-0.000000
69,0.530736,0.023955,9.407540,2.623221,-0.000000
70,0.509753,0.018089,7.820188,2.616616,0.000000
71,0.527391,0.017906,6.385803,2.603494,-0.000000
72,0.487070,0.073784,5.607451,2.587967,-0.000000
73,0.494627,0.008567,5.098888,2.583786,-0.000000
74,0.514501,0.047525,4.006178,2.564839,0.000000
75,0.525884,0.070485,3.217551,2.534848,-0.000000
76,0.533211,0.224528,3.066515,2.512304,0.000000
77,0.536892,0.185509,3.185390,2.474116,0.000000
78,0.520730,0.043296,2.286799,2.451947,-0.000000
79,0.516276,0.010933,2.652148,2.442208,-0.000000
80,0.534219,0.017055,2.117031,2.440860,-0.000000
81,0.521390,0.195903,2.077943,2.426874,0.000000
82,0.533238,0.047555,1.701503,2.410794,-0.000000
83,0.554624,0.017014,1.697384,2.405665,-0.000000
84,0.525561,0.026055,2.739129,2.411750,0.000000
85,0.531867,-0.001214,1.665731,2.422227,0.000000
86,0.532116,0.033778,1.584939,2.412931,0.000000
87,0.545360,0.036408,1.773622,2.363989,0.000000
88,0.563423,0.035348,1.541503,2.325382,0.000000
89,0.574073,0.033040,0.978680,2.302860,0.000000
90,0.567733,0.049388,0.956659,2.267911,0.000000
91,0.588705,0.033611,1.625318,2.245805,0.000000
92,0.596525,0.018035,1.498721,2.225181,0.000000
93,0.603463,0.003127,1.092219,2.217094,0.000000
94,0.591616,0.494767,1.191658,2.213112,-0.000000
95,0.610446,0.043959,1.632763,2.183047,0.000000
96,0.613692,0.002462,1.318745,2.168345,0.000000
97,0.623648,0.021216,1.326512,2.174661,0.000000
98,0.631002,0.015648,1.533022,2.166818,-0.000000
99,0.643204,0.059734,2.114520,2.162747,-0.000000
100,0.643537,0.057345,1.571029,2.161738,-0.000000
101,0.631590,0.005828,3.094735,2.137356,-0.000000
102,0.660959,0.018296,1.506817,2.114048,0.000000
103,0.672455,0.016468,2.002273,2.094882,0.000000
104,0.689588,0.010964,2.809133,2.087643,0.000000
105,0.679134,0.043568,2.332286,2.074847,0.000000
106,0.699998,0.018153,2.908346,2.062684,-0.000000
107,0.706486,0.001422,3.592851,2.037082,-0.000000
108,0.731705,0.170347,3.805263,2.004269,0.000000
109,0.723845,0.083600,8.327541,1.981733,-0.000000
110,0.746821,0.007014,10.948910,1.986066,0.000000
111,0.737367,0.007916,19.116176,2.017722,-0.000000
112,0.748372,0.159966,14.136742,2.024733,-0.000000
113,0.742898,0.005414,14.272855,2.042724,-0.000000
114,0.730440,0.003580,16.976162,2.073407,-0.000000
115,0.739049,0.014984,18.746398,2.100426,-0.000000
116,0.709439,0.087632,25.401225,2.118245,0.000000
117,0.714269,0.022050,22.512953,2.125881,-0.000000
118,0.682171,0.006788,24.934591,2.124844,-0.000000
119,0.684698,0.044470,10.966220,2.133616,-0.000000
120,0.697352,0.009361,6.953814,2.125638,0.000000
121,0.697799,0.026943,6.604190,2.096389,-0.000000
122,0.701912,0.001964,8.684000,2.078292,0.000000
123,0.668714,0.013199,7.527344,2.094322,-0.000000
124,0.681541,0.014666,8.217867,2.104803,-0.000000
125,0.679641,0.035837,8.001432,2.100979,0.000000
126,0.679801,0.000661,8.942666,2.091599,0.000000
127,0.669836,0.014771,5.583903,2.098667,0.000000
128,0.659106,0.001772,5.003705,2.136839,-0.000000
129,0.621916,0.061685,4.298908,2.140302,-0.000000
130,0.660737,0.001550,3.406599,2.127666,0.000000
131,0.639572,0.023636,3.842912,2.115239,0.000000
132,0.625496,0.221606,2.354078,2.102817,-0.000000
133,0.608062,0.035248,1.222468,2.100465,0.000000
134,0.573642,0.073775,0.681122,2.093543,0.000000
135,0.586507,0.019038,1.628991,2.087789,-0.000000
136,0.585054,0.017741,0.821815,2.087542,-0.000000
137,0.615496,0.360833,2.394077,2.064250,-0.000000
138,0.668538,0.084663,2.513835,2.038882,0.000000
139,0.705783,0.006855,5.808998,2.045236,0.000000
140,0.724281,-0.002093,5.440150,2.070216,-0.000000
141,0.731890,0.000035,4.268330,2.093063,-0.000000
142,0.758954,0.066142,7.483113,2.125278,0.000000
143,0.743929,0.013826,3.969957,2.149455,-0.000000
144,0.755935,-0.002677,3.522629,2.132235,-0.000000
145,0.785381,0.009838,16.619640,2.150198,0.000000
146,0.787204,-0.008456,7.780019,2.152024,0.000000
147,0.805810,0.032116,17.394037,2.159751,-0.000000
148,0.807453,-0.005982,14.709542,2.179015,-0.000000
149,0.806038,0.002835,16.432612,2.188600,0.000000
150,0.808923,0.015752,12.054579,2.189106,0.000000
151,0.812879,0.043262,18.075065,2.183866,0.000000
152,0.816200,0.003554,24.713433,2.201318,0.000000
153,0.814977,-0.005857,12.213050,2.227281,-0.000000
154,0.816458,-0.002632,17.791398,2.231970,0.000000
155,0.816826,-0.000236,26.240678,2.232285,0.000000
156,0.808995,0.015270,7.591523,2.226411,0.000000
157,0.820357,0.004907,27.103077,2.227149,0.000000
158,0.817640,0.016297,22.249953,2.238194,-0.000000
159,0.822128,0.002812,23.575830,2.248083,-0.000000
160,0.821483,-0.004327,27.527222,2.268779,-0.000000
161,0.822676,0.008192,26.339998,2.304843,0.000000
162,0.748812,0.007296,70.634705,2.323934,0.000000
163,0.780228,0.020168,41.703506,2.323133,0.000000
164,0.799455,0.059923,24.641584,2.314076,0.000000
165,0.818267,0.048291,8.875369,2.280083,0.000000
166,0.818273,0.049667,5.090367,2.241134,0.000000
167,0.806495,0.022461,5.679937,2.195188,0.000000
168,0.819216,0.066596,9.074405,2.158418,0.000000
169,0.775079,0.451411,44.449667,2.157426,0.000000
170,0.792115,0.008336,27.725440,2.149797,-0.000000
171,0.819460,0.016069,24.140196,2.146784,-0.000000
172,0.822839,0.002991,21.795303,2.152028,0.000000
173,0.780750,0.082072,30.148423,2.150524,-0.000000
174,0.791345,0.011697,17.825399,2.146347,-0.000000
175,0.821351,0.002571,13.233069,2.127867,0.000000
176,0.826789,0.057272,22.575450,2.118652,0.000000
177,0.826995,-0.001839,37.653528,2.128606,0.000000
178,0.829926,-0.006919,40.890400,2.153935,0.000000
179,0.830667,-0.001524,45.844187,2.175583,-0.000000
180,0.813807,0.006025,62.530861,2.173212,-0.000000
181,0.789151,0.016288,62.901596,2.174483,-0.000000
182,0.788106,-0.004312,72.971540,2.208233,-0.000000
183,0.831042,0.013468,36.060816,2.239227,-0.000000
