batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
1,0.479858,0.481309,10.430602,4.313277,-0.000000
2,0.402577,0.442831,6.686821,4.228743,0.000000
3,0.426315,0.358206,8.206021,4.145560,0.000000
4,0.444900,0.404822,6.423232,4.080453,-0.000000
5,0.418216,0.290963,10.222523,4.015016,-0.000000
6,0.419582,0.328254,16.513230,3.945529,0.000000
7,0.395848,0.564385,15.675971,3.885005,0.000000
8,0.491632,0.408189,13.311540,3.826090,0.000000
9,0.436800,0.241705,18.474862,3.774404,-0.000000
10,0.421267,0.067874,17.787998,3.732282,-0.000000
11,0.434913,0.048468,18.007506,3.686993,0.000000
12,0.432372,0.211257,18.083756,3.644137,-0.000000
13,0.440331,0.437522,16.950388,3.579273,-0.000000
14,0.435823,0.116749,14.348336,3.527421,0.000000
15,0.418682,0.092466,17.980704,3.483601,0.000000
16,0.410305,0.202123,17.168384,3.437189,-0.000000
17,0.427938,0.219096,15.824268,3.412386,0.000000
18,0.423457,0.278176,15.211858,3.368575,0.000000
19,0.410868,0.346441,14.819844,3.315979,0.000000
20,0.415159,0.457325,15.167701,3.287561,0.000000
21,0.396869,2.291882,15.059093,3.267460,0.000000
22,0.408851,0.068374,14.137679,3.255731,-0.000000
23,0.411905,0.055345,12.365009,3.233136,-0.000000
24,0.407628,0.075484,12.919919,3.217153,0.000000
25,0.397062,1.230613,10.845981,3.198311,-0.000000
26,0.451041,0.096449,12.573376,3.147877,0.000000
27,0.418994,0.336476,12.572044,3.096998,-0.000000
28,0.410091,0.043575,12.522224,3.074398,0.000000
29,0.415249,0.095350,12.563704,3.067353,-0.000000
30,0.400748,0.143319,11.512604,3.047319,0.000000
31,0.415005,0.116285,11.280860,3.016431,-0.000000
32,0.405196,0.038771,12.979965,2.982544,0.000000
33,0.414355,0.171867,11.692595,2.950815,0.000000
34,0.408874,0.082010,11.235605,2.924675,-0.000000
35,0.411507,0.230830,11.844630,2.900724,-0.000000
36,0.439517,0.030786,10.508035,2.876176,-0.000000
37,0.390945,0.043536,12.047024,2.851433,0.000000
38,0.385760,0.032476,11.137083,2.853584,-0.000000
39,0.394383,0.192550,10.128018,2.851786,0.000000
40,0.385856,0.223147,10.504517,2.821253,0.000000
41,0.376800,0.106974,10.203776,2.793551,0.000000
42,0.390755,0.013380,8.781713,2.768045,-0.000000
43,0.393071,0.093246,9.117089,2.747840,0.000000
44,0.391148,0.080254,8.760702,2.720401,0.000000
45,0.393082,0.181375,7.927798,2.713011,0.000000
46,0.389476,0.013319,8.489191,2.693592,-0.000000
47,0.399968,0.077759,8.057661,2.662649,0.000000
48,0.378018,0.019237,9.336048,2.656053,0.000000
49,0.388200,0.106328,7.185678,2.644854,0.000000
50,0.392385,0.140281,7.368126,2.615123,0.000000
51,0.386511,0.019879,6.799963,2.605573,-0.000000
52,0.387367,0.083336,6.365677,2.593956,-0.000000
53,0.401157,0.008097,6.804007,2.577063,0.000000
54,0.397850,0.520638,7.094252,2.554609,0.000000
55,0.401245,0.020862,6.489631,2.531017,0.000000
56,0.389373,0.037682,5.863197,2.528222,0.000000
57,0.409481,0.015985,6.694112,2.536419,0.000000
58,0.402092,0.071725,6.404722,2.534107,0.000000
59,0.415016,0.015872,5.985355,2.525305,0.000000
60,0.417113,0.036572,7.139977,2.518822,0.000000
61,0.457117,0.084840,10.355615,2.517349,0.000000
62,0.425309,0.005241,7.796754,2.510157,0.000000
63,0.420963,0.038594,6.957257,2.504521,-0.000000
64,0.416146,0.027311,7.574851,2.486751,0.000000
65,0.449530,0.078090,12.471975,2.471202,0.000000
66,0.386958,0.041849,8.837757,2.459916,0.000000
67,0.405049,0.031046,6.627637,2.444383,-0.000000
68,0.434991,0.120596,9.149327,2.424090,0.000000
69,0.409884,0.045395,7.591119,2.388388,0.000000
70,0.403032,0.004470,5.618647,2.345828,-0.000000
71,0.393786,0.012669,5.921427,2.344969,0.000000
72,0.418189,0.004157,6.927908,2.338794,0.000000
73,0.435329,0.054637,8.470162,2.300384,0.000000
74,0.439725,0.209100,10.089022,2.276093,0.000000
75,0.399539,0.004019,6.007436,2.283375,0.000000
76,0.405263,0.004907,5.934661,2.285973,-0.000000
77,0.425417,-0.008191,5.746299,2.274829,0.000000
78,0.403042,0.040318,5.623897,2.277594,0.000000
79,0.373426,0.050566,4.988453,2.272169,0.000000
80,0.385077,0.192574,4.251851,2.277311,0.000000
81,0.395052,0.015532,3.853517,2.281706,-0.000000
82,0.400302,0.011261,6.201037,2.278967,-0.000000
83,0.396808,0.009908,4.463989,2.274022,0.000000
84,0.407087,0.018541,4.125315,2.271472,0.000000
85,0.408617,0.027819,5.075463,2.270495,0.000000
86,0.397167,0.019448,4.090494,2.261820,0.000000
87,0.395314,0.027856,3.687769,2.252120,-0.000000
88,0.397377,0.004924,5.868736,2.254543,0.000000
89,0.407948,0.019917,4.086824,2.267756,-0.000000
90,0.400697,0.148933,3.401517,2.265686,0.000000
91,0.391385,0.021232,3.275054,2.264467,-0.000000
92,0.396179,0.017500,3.058219,2.241753,0.000000
93,0.451796,0.063908,7.057910,2.228865,0.000000
94,0.434768,0.039907,6.800823,2.222454,-0.000000
95,0.458287,0.028055,10.515733,2.210145,0.000000
96,0.404473,-0.003462,3.633448,2.206010,0.000000
97,0.408333,0.020565,3.894202,2.194657,-0.000000
98,0.443284,0.023037,5.631020,2.197045,-0.000000
99,0.449251,0.010843,5.613397,2.213278,0.000000
100,0.447178,0.018472,6.267933,2.228556,0.000000
101,0.473364,0.066798,6.802414,2.214898,0.000000
102,0.461413,0.003260,8.521448,2.210711,0.000000
103,0.469935,0.017038,5.213400,2.228885,0.000000
104,0.443055,0.079538,5.522688,2.243502,0.000000
105,0.462233,0.036679,4.795781,2.256674,0.000000
106,0.467999,0.079862,5.856810,2.251015,0.000000
107,0.424549,0.011896,7.549064,2.238393,-0.000000
108,0.437997,-0.000644,4.194602,2.245198,-0.000000
109,0.449683,0.028785,4.441623,2.251918,0.000000
110,0.445567,0.010405,4.708092,2.240419,0.000000
111,0.481739,0.008704,4.369023,2.222744,0.000000
112,0.453288,0.024599,3.448112,2.225158,0.000000
113,0.480005,0.025108,7.416980,2.226584,-0.000000
114,0.495625,0.025615,4.984198,2.206168,-0.000000
115,0.524465,0.029937,6.300519,2.187827,0.000000
116,0.512666,0.508516,3.831015,2.162156,0.000000
117,0.529178,-0.001005,8.204440,2.147628,-0.000000
118,0.531360,0.005610,9.814183,2.150853,0.000000
119,0.500616,0.011424,2.469147,2.145621,-0.000000
120,0.484002,-0.003277,3.432229,2.147043,-0.000000
121,0.524448,0.014919,4.911495,2.166584,-0.000000
122,0.508735,0.010405,6.970749,2.182165,0.000000
123,0.546307,0.045146,7.794476,2.201780,0.000000
124,0.558597,0.007701,4.515432,2.206405,0.000000
125,0.534651,0.023355,3.769441,2.214106,0.000000
126,0.556929,0.008790,3.262261,2.213154,-0.000000
127,0.495764,-0.007094,7.069245,2.216587,-0.000000
128,0.556506,0.038456,5.149973,2.217505,0.000000
129,0.587966,-0.000577,7.076505,2.219883,0.000000
