batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
116,0.588327,0.135743,26.796731,1.599597,-0.000000
117,0.734842,0.066761,46.919096,1.585919,0.000000
118,0.590953,0.072732,16.943086,1.585532,-0.000000
119,0.767631,0.015046,25.182921,1.573626,-0.000000
120,0.711401,0.041584,19.971169,1.554802,-0.000000
121,0.770754,0.011930,21.233243,1.534364,0.000000
122,0.801242,0.015632,29.693195,1.541232,-0.000000
123,0.785301,-0.000728,25.156727,1.555156,-0.000000
124,0.791106,0.010799,20.591535,1.553154,0.000000
125,0.770903,0.006658,6.101947,1.543865,-0.000000
126,0.766391,0.004656,37.175343,1.547070,0.000000
127,0.751732,0.008468,27.164630,1.564560,0.000000
128,0.785556,0.016538,21.362345,1.571372,0.000000
129,0.721863,0.015220,16.473874,1.571875,0.000000
130,0.754429,0.004647,23.887014,1.570593,0.000000
131,0.696841,-0.002647,33.367273,1.578004,-0.000000
132,0.765965,0.023407,16.326754,1.571451,-0.000000
133,0.770577,0.006281,22.496022,1.558908,0.000000
134,0.775857,0.010729,29.977167,1.559598,0.000000
135,0.739397,0.008823,11.740796,1.562644,0.000000
136,0.763741,0.344100,16.144096,1.565734,-0.000000
137,0.788826,0.006709,18.201607,1.573032,0.000000
138,0.754403,0.011431,17.656703,1.585783,0.000000
139,0.709617,0.013513,10.275917,1.589782,-0.000000
140,0.700477,0.052921,5.153569,1.578786,0.000000
141,0.639354,0.066273,5.090822,1.563891,0.000000
142,0.632243,0.104071,4.176109,1.548071,0.000000
143,0.602486,0.088537,10.434436,1.523903,0.000000
144,0.669815,0.231149,0.557460,1.496162,0.000000
145,0.631234,0.054391,4.951271,1.469575,0.000000
146,0.640194,0.026741,3.010864,1.435017,-0.000000
147,0.649554,0.028038,1.143187,1.392898,-0.000000
148,0.629692,0.131076,11.103535,1.377337,0.000000
149,0.615987,0.026042,3.997403,1.363143,0.000000
150,0.659521,0.011343,3.864103,1.346441,-0.000000
151,0.676172,0.018313,4.914269,1.343310,0.000000
152,0.640285,0.087732,3.986748,1.335696,-0.000000
