batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
1,0.529529,0.184782,21.811972,2.859083,0.000000
2,0.560994,0.185672,22.389270,2.766770,-0.000000
3,0.621865,0.092632,25.089320,2.694864,0.000000
4,0.486630,0.072369,12.475261,2.641712,0.000000
5,0.525320,0.067681,17.611202,2.586334,0.000000
6,0.655806,0.213214,22.465328,2.524271,-0.000000
7,0.652717,0.142866,21.114357,2.468355,-0.000000
8,0.726782,0.126868,26.519635,2.437260,0.000000
9,0.739157,0.175684,25.434471,2.408135,-0.000000
10,0.672056,0.685944,22.138064,2.388357,0.000000
11,0.664258,0.041187,19.469757,2.377635,0.000000
12,0.677019,0.057907,22.799937,2.365066,-0.000000
13,0.639035,0.045792,24.395115,2.346396,-0.000000
14,0.679854,0.089871,25.344425,2.331199,0.000000
15,0.665394,0.030317,24.454247,2.310196,0.000000
16,0.580358,0.159946,25.379838,2.284505,0.000000
17,0.605622,0.087264,27.164964,2.244491,0.000000
18,0.594587,0.015401,27.466776,2.226662,-0.000000
19,0.625439,1.080209,26.110205,2.223984,0.000000
20,0.631089,0.057565,20.600384,2.215510,-0.000000
21,0.571414,0.008486,6.381670,2.208326,-0.000000
22,0.704536,0.189209,17.592059,2.208105,-0.000000
23,0.706945,0.232630,28.187664,2.193965,-0.000000
24,0.733009,0.145884,11.642077,2.161187,0.000000
25,0.764920,0.029475,25.877838,2.128978,0.000000
26,0.760797,0.045319,23.739821,2.107912,0.000000
27,0.799131,0.005082,26.508664,2.086152,0.000000
28,0.771716,0.092098,16.836852,2.068228,0.000000
29,0.722155,0.028668,6.504591,2.032588,0.000000
30,0.752359,0.039400,6.735177,1.986844,-0.000000
31,0.776378,0.012482,51.519454,1.967583,-0.000000
32,0.786089,-0.000653,52.049706,1.978885,-0.000000
33,0.766290,0.076601,59.211763,1.977870,0.000000
34,0.791794,-0.001580,51.624309,1.989239,0.000000
35,0.832351,0.003924,43.046704,2.007490,0.000000
36,0.832304,0.040475,43.292296,2.012523,-0.000000
37,0.831673,0.014950,42.661105,2.006590,0.000000
38,0.816429,0.042226,31.179979,1.990602,0.000000
39,0.827744,0.012152,44.147252,1.987369,0.000000
40,0.820203,0.014677,44.434278,1.979336,-0.000000
41,0.789544,0.025838,67.831213,1.973925,0.000000
42,0.819069,0.015798,52.402113,1.967596,-0.000000
43,0.821758,0.026969,47.171553,1.958851,-0.000000
44,0.752519,0.018372,73.234950,1.942975,-0.000000
45,0.755815,0.043986,69.976878,1.927189,0.000000
46,0.774438,0.001174,59.349037,1.918919,0.000000
47,0.702900,0.021405,79.655006,1.899803,0.000000
48,0.846288,0.021447,39.770947,1.895106,-0.000000
49,0.831456,0.065178,39.789570,1.895859,0.000000
50,0.843397,0.015108,36.189000,1.882825,0.000000
51,0.845302,0.005284,37.233472,1.876189,0.000000
52,0.833788,0.024980,36.127506,1.880748,-0.000000
53,0.848911,0.017507,41.698685,1.861038,-0.000000
54,0.808966,0.003984,57.448953,1.848831,-0.000000
55,0.739750,0.020346,84.422972,1.834974,0.000000
56,0.848158,0.012316,40.805445,1.812729,-0.000000
57,0.850295,0.018924,39.966592,1.806526,-0.000000
58,0.849015,0.099855,35.119767,1.802587,-0.000000
59,0.842952,0.022491,22.417719,1.785843,-0.000000
60,0.695122,0.025699,90.067015,1.787022,0.000000
61,0.831568,0.030596,13.885083,1.781029,0.000000
62,0.781421,0.102048,61.183396,1.764424,-0.000000
63,0.596725,0.472414,122.744655,1.751094,0.000000
64,0.697375,0.410166,74.122120,1.741852,0.000000
65,0.613697,0.001145,91.103635,1.746834,-0.000000
66,0.620147,0.005794,80.230610,1.758502,-0.000000
67,0.710432,0.013510,43.440996,1.767999,-0.000000
68,0.810473,0.053929,17.270467,1.754554,-0.000000
69,0.820679,0.043478,13.094160,1.730303,0.000000
70,0.693362,0.036712,62.257437,1.723196,0.000000
71,0.809895,0.040634,22.932654,1.709417,-0.000000
72,0.801689,0.088823,6.397610,1.675896,0.000000
73,0.807379,0.009631,8.904167,1.653979,0.000000
74,0.777610,-0.003067,52.352470,1.651787,-0.000000
75,0.806920,0.005476,34.627480,1.644413,-0.000000
76,0.827727,0.075579,32.033839,1.628087,-0.000000
77,0.820983,0.008402,35.247162,1.613216,0.000000
78,0.842777,0.005259,31.861355,1.622358,-0.000000
79,0.831261,0.015839,18.330412,1.630953,-0.000000
80,0.827724,0.022198,17.602851,1.624281,0.000000
81,0.837437,0.005025,35.381228,1.639060,-0.000000
82,0.826895,0.003365,45.940351,1.650606,0.000000
83,0.822883,0.085243,48.271638,1.631225,-0.000000
84,0.826432,0.002222,47.721269,1.625808,-0.000000
85,0.847304,0.021262,46.637875,1.638667,0.000000
86,0.828382,0.002273,47.293831,1.643039,0.000000
87,0.846361,-0.001079,45.775415,1.642249,-0.000000
88,0.845753,-0.000504,40.273300,1.646516,-0.000000
89,0.847209,0.001744,42.788609,1.650896,-0.000000
90,0.851293,0.354250,50.314061,1.660336,0.000000
91,0.847890,0.219843,49.439340,1.665489,-0.000000
92,0.837754,0.003840,50.047239,1.682251,0.000000
93,0.848996,0.126701,39.947168,1.692720,0.000000
94,0.851828,0.000121,41.188602,1.700337,0.000000
95,0.850694,0.002104,36.494352,1.728726,-0.000000
96,0.806179,0.031460,74.243094,1.752691,0.000000
97,0.854484,0.029364,42.352051,1.764976,0.000000
98,0.835960,0.063891,46.736716,1.768286,0.000000
99,0.758785,0.036515,81.865870,1.758997,-0.000000
100,0.836672,0.003125,47.417502,1.774940,0.000000
101,0.838018,0.031505,45.592407,1.795984,0.000000
102,0.849778,0.003092,41.757258,1.789069,-0.000000
103,0.757720,0.032582,75.647156,1.780202,-0.000000
104,0.849607,0.001816,40.148740,1.780079,0.000000
105,0.851005,0.019720,40.562783,1.768976,-0.000000
106,0.852152,0.931873,43.146227,1.753004,0.000000
107,0.803455,0.001398,52.187270,1.749247,-0.000000
108,0.756268,0.028293,65.644682,1.745699,0.000000
109,0.845238,0.002678,40.478136,1.728326,-0.000000
110,0.803132,0.021764,49.362476,1.719763,0.000000
111,0.844663,0.026484,41.630885,1.721186,0.000000
112,0.844704,0.018671,42.678508,1.731016,0.000000
113,0.780144,0.100684,60.902088,1.727764,0.000000
114,0.826005,-0.001659,40.734280,1.717474,0.000000
115,0.837306,0.007482,41.563325,1.732323,0.000000
116,0.818384,0.016520,41.885298,1.742646,0.000000
117,0.804362,0.034887,52.924809,1.744728,0.000000
118,0.827543,0.004875,42.032485,1.749919,0.000000
119,0.826460,0.040306,42.249550,1.767111,-0.000000
120,0.824355,0.007340,41.891743,1.775290,-0.000000
121,0.846766,0.024547,42.639034,1.776379,-0.000000
122,0.847685,0.008044,41.781128,1.772722,0.000000
123,0.843388,0.026057,45.723894,1.767818,0.000000
124,0.843279,-0.001116,44.253644,1.761314,0.000000
125,0.824086,-0.002579,42.694099,1.756792,0.000000
126,0.841599,0.015856,42.668587,1.754072,0.000000
127,0.799454,0.020572,52.691680,1.757597,0.000000
128,0.825567,0.003700,41.104532,1.764980,0.000000
129,0.841594,0.040462,41.817229,1.774635,0.000000
130,0.817068,0.014823,42.700783,1.773870,0.000000
131,0.758320,-0.000833,60.931023,1.776247,0.000000
132,0.788340,-0.002767,48.459724,1.780979,0.000000
133,0.838562,0.002087,39.085202,1.776719,0.000000
134,0.795651,0.012508,49.063790,1.770420,0.000000
135,0.820480,0.007811,39.029442,1.776610,-0.000000
136,0.836894,0.009550,39.489219,1.784345,-0.000000
137,0.835684,0.006556,39.266337,1.796624,0.000000
138,0.833450,-0.000681,41.523313,1.814582,0.000000
139,0.833223,0.004637,38.329716,1.814417,-0.000000
140,0.819505,0.037885,42.644974,1.805464,0.000000
141,0.838513,0.042097,38.714850,1.781050,-0.000000
142,0.818434,0.010447,44.759337,1.766935,-0.000000
143,0.840715,0.013776,41.134216,1.773665,0.000000
144,0.834125,0.657964,40.606911,1.768751,-0.000000
145,0.837121,0.012161,41.334377,1.756935,0.000000
146,0.836918,0.000550,41.535844,1.756044,0.000000
147,0.808845,0.020786,49.818544,1.751078,0.000000
148,0.816217,0.015515,41.110569,1.757202,0.000000
149,0.834512,0.008851,40.959142,1.761060,-0.000000
150,0.816742,0.057520,43.213871,1.748763,0.000000
151,0.839157,0.002586,41.139198,1.755571,0.000000
152,0.817289,0.864600,42.350701,1.754094,-0.000000
153,0.814572,0.305200,42.739237,1.748728,-0.000000
154,0.817990,0.121732,43.420343,1.738239,-0.000000
155,0.832039,0.012409,43.060477,1.742776,0.000000
156,0.761379,0.005812,62.593179,1.757082,-0.000000
157,0.774320,0.038392,51.041329,1.780174,-0.000000
158,0.723315,0.025578,57.316256,1.788324,0.000000
159,0.650179,0.012852,69.142414,1.787498,-0.000000
160,0.665746,0.056129,62.960458,1.794353,0.000000
161,0.586458,0.324296,67.108543,1.788126,0.000000
162,0.592637,0.045833,59.040514,1.779211,-0.000000
163,0.568339,0.049720,51.991423,1.771520,0.000000
164,0.607310,0.102472,40.376496,1.759228,0.000000
