batch,meanReward,policyLoss,valueLoss,entropy,meanAdvantage
115,0.793589,0.007087,23.212780,1.655076,-0.000000
116,0.801201,0.005557,27.134374,1.663581,-0.000000
117,0.788493,0.004473,26.157895,1.666798,0.000000
118,0.786830,-0.001815,17.028061,1.695510,-0.000000
119,0.788442,0.020314,21.945145,1.714246,-0.000000
120,0.797203,0.002388,29.326633,1.721089,-0.000000
121,0.799838,0.016246,24.383778,1.727535,-0.000000
122,0.755938,0.007003,28.499645,1.722082,-0.000000
123,0.765899,0.005236,20.612497,1.727618,0.000000
124,0.787351,0.012138,15.814639,1.709683,-0.000000
125,0.797515,0.042715,14.044063,1.698484,0.000000
126,0.812680,0.001947,24.920447,1.701128,0.000000
127,0.813593,0.045868,24.981189,1.691712,0.000000
128,0.818564,0.045878,23.814510,1.678072,0.000000
129,0.818301,0.039687,24.343805,1.670854,0.000000
130,0.825234,0.062811,28.517135,1.673375,0.000000
131,0.830399,0.000609,37.754467,1.688260,-0.000000
132,0.835911,0.000047,41.449382,1.698892,-0.000000
133,0.835748,0.008446,36.750531,1.709844,0.000000
134,0.816961,0.007025,32.156010,1.703190,-0.000000
135,0.832368,0.008952,35.163535,1.687448,-0.000000
136,0.823298,0.001300,20.460709,1.676021,-0.000000
137,0.819286,0.026013,32.342957,1.669532,0.000000
138,0.811430,0.021807,16.620530,1.663853,0.000000
139,0.803430,0.017751,13.166338,1.662951,0.000000
140,0.809184,1.590269,16.321412,1.666822,0.000000
141,0.810234,0.027864,16.050246,1.670586,-0.000000
142,0.810455,0.000165,17.104812,1.674789,-0.000000
143,0.813209,0.028004,18.422361,1.678285,0.000000
144,0.816292,-0.000201,18.008574,1.667770,0.000000
145,0.808512,0.028615,21.029391,1.676895,0.000000
146,0.799624,0.005960,8.350348,1.696330,0.000000
147,0.801310,0.013921,14.163976,1.706533,0.000000
148,0.806284,0.027994,14.281208,1.714181,-0.000000
149,0.812158,-0.000109,12.037124,1.728963,0.000000
150,0.814644,0.035626,11.271847,1.745495,-0.000000
151,0.813976,0.010046,12.949614,1.738607,-0.000000
152,0.802101,0.004290,5.423267,1.723485,0.000000
153,0.805403,-0.002149,9.352947,1.726052,-0.000000
